Subj_61,50,4,0,3,50,4,-200,4,-50,1,50,4,100,2,50,4,100,2,50,4,100,2,-200,1,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,-1150,2,50,4,100,1,0,3,-250,1,50,4,100,2,-200,4,100,1,100,2,100,1,0,3,100,2,100,1,-1150,2,100,1,50,4,-100,1,50,3,50,4,100,2,50,3,-150,1,0,3,100,2,100,2,50,4,100,2,100,2,100,2,100,2,50,3,50,3,100,2,50,4,100,2,50,3,50,4,0,3,100,2,-1150,2,50,4,100,1,50,4,100,1,-200,1,50,4,100,2,50,4,100,2,0,3,100,2,50,4,100,2,100,2,50,4,100,2,50,4,100,2,100,1,0,3,-100,1,50,4,100,2,100,1,50,4,100,2,100,1,-200,4,-150,1,100,2,50,3,100,2,50,4,50,3,100,2,50,4,50,3,50,4,100,2,0,3,-50,1,-200,4,-250,1,-1150,2,0,3,0,3,50,4,100,1,50,4,50,3,-150,1,100,2,50,4,50,4,100,2,100,2,100,2,50,4,100,2,-250,1,100,2,50,3,50,4,100,2,50,4,0,3,100,2,50,4,100,2,100,1,50,4,-1150,2,50,4,-100,1,0,3,50,3,100,2,50,3,100,1,100,2,100,1,100,2,-50,1,50,4,100,2,100,2,50,4,100,2,Wetzels
Subj_62,50,4,100,2,50,4,100,1,0,3,-1150,2,50,4,50,4,-200,4,-200,1,-100,1,100,2,50,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-250,1,50,3,50,4,-150,1,100,1,50,3,100,1,50,4,50,4,100,2,100,2,100,2,100,1,50,4,50,4,100,2,-50,1,50,3,0,3,100,2,50,4,50,4,100,1,100,1,50,4,0,3,100,2,100,1,100,2,50,4,50,4,100,1,100,2,50,4,-1150,2,0,3,0,3,100,1,-200,1,-200,4,100,2,50,3,50,3,50,3,0,3,100,2,50,4,50,4,100,1,-100,1,50,4,50,3,100,2,50,4,50,4,-200,4,100,2,-50,1,100,2,50,4,50,4,100,2,100,2,-250,1,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,0,3,-150,1,50,4,50,4,100,2,100,2,100,2,-1150,2,50,4,-150,1,100,2,100,2,50,4,50,4,100,2,100,2,100,2,100,2,100,2,100,1,50,4,-250,1,100,2,100,2,100,2,100,2,-100,1,100,2,0,3,50,3,100,2,50,3,50,4,100,2,0,3,100,1,-50,1,100,2,50,4,-200,4,100,2,100,2,-1150,2,50,4,50,4,100,2,100,2,100,2,100,2,100,1,100,1,-200,1,100,2,Wetzels
Subj_63,0,3,100,2,50,4,100,1,-100,1,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,50,3,50,3,0,3,50,4,-200,4,100,2,-150,1,100,1,-250,1,-50,1,100,1,-200,1,100,2,100,2,100,2,100,2,100,2,0,3,0,3,50,3,50,3,100,2,50,4,100,2,100,2,100,2,0,3,50,3,50,3,50,4,50,4,50,4,50,4,50,4,100,1,-1150,2,100,1,100,1,100,1,-50,1,100,1,-150,1,50,4,50,4,50,4,100,2,50,3,100,2,100,2,100,2,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,50,4,100,2,50,4,50,4,50,4,-200,4,0,3,50,3,50,3,50,3,0,3,100,1,100,2,-200,1,50,4,50,4,50,4,0,3,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,100,2,0,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,50,4,50,4,100,2,Wetzels
Subj_64,100,2,100,2,-1150,2,50,3,50,4,50,4,0,3,100,1,-100,1,50,4,50,4,-200,4,100,2,100,2,0,3,50,4,50,4,-250,1,100,2,50,4,50,4,50,4,50,4,50,4,50,3,50,4,50,4,50,4,50,4,50,4,50,3,50,3,50,4,50,4,-200,4,100,2,0,3,100,2,50,4,50,4,50,4,0,3,100,2,50,4,50,4,50,4,-200,4,50,3,0,3,100,2,100,1,50,4,50,4,100,2,50,4,50,4,50,4,-1150,2,50,4,50,4,50,4,0,3,-200,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,100,2,-200,4,100,2,100,2,0,3,50,4,50,4,50,4,100,1,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,-1150,2,50,4,50,4,50,4,-200,4,50,3,50,4,50,4,100,2,50,3,50,4,50,4,50,4,-200,4,100,2,100,2,50,4,50,4,50,4,100,2,50,4,100,2,50,4,50,4,50,4,50,4,0,3,0,3,50,4,50,4,100,2,50,4,100,2,50,4,50,4,50,4,100,2,50,4,-200,4,50,3,100,2,50,4,50,4,50,4,0,3,50,4,50,4,50,4,50,3,50,4,50,4,50,4,50,3,50,4,50,4,-200,4,0,3,50,4,100,2,50,4,100,2,Wetzels
Subj_65,0,3,50,4,50,4,100,1,100,2,100,2,-50,1,100,2,100,2,100,2,-1150,2,50,4,-250,1,0,3,100,2,100,2,100,2,100,2,-100,1,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,100,2,100,2,50,4,50,4,50,4,100,2,100,2,100,2,50,4,50,4,50,4,-200,4,100,2,100,2,100,2,50,4,50,4,-150,1,50,3,0,3,50,4,50,4,50,4,50,4,50,4,100,2,-1150,2,100,2,100,2,100,2,-1150,2,100,2,100,2,50,4,100,2,100,2,50,4,50,4,100,2,-200,4,100,2,100,2,50,4,50,4,100,2,-1150,2,100,2,100,2,50,4,50,4,50,4,100,2,100,2,-200,4,100,2,100,2,50,4,50,4,100,2,50,4,100,2,100,2,50,4,100,2,100,2,-200,4,-1150,2,100,2,100,2,50,4,100,2,100,2,50,4,100,2,100,2,50,4,100,2,100,2,50,4,100,2,100,2,50,4,100,2,-1150,2,100,2,100,2,50,4,100,2,100,2,50,4,100,2,100,2,50,4,100,2,100,2,50,4,100,2,-1150,2,100,2,100,2,50,4,100,2,100,2,50,4,100,2,100,2,50,4,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,50,4,100,2,100,2,50,4,100,2,Wetzels
Subj_66,50,4,0,3,100,1,100,2,50,3,50,4,50,3,100,1,100,2,-50,1,50,4,0,3,100,2,-150,1,50,3,50,4,0,3,-250,1,100,2,100,2,-1150,2,50,4,50,3,-200,1,50,4,100,2,100,2,50,4,-100,1,100,2,100,2,0,3,100,1,100,2,50,4,50,3,100,1,100,2,-200,4,100,2,100,1,0,3,100,2,50,4,-150,1,50,3,100,2,100,1,50,4,50,3,-50,1,100,2,100,2,50,4,0,3,100,1,-1150,2,50,4,0,3,100,1,100,2,100,2,50,4,0,3,50,4,-1150,2,-100,1,0,3,50,4,50,4,0,3,-200,4,100,1,-200,1,-250,1,100,1,-150,1,100,2,100,2,50,3,100,1,-200,1,100,2,100,2,50,3,50,4,50,3,50,4,50,3,50,4,100,1,100,2,100,2,0,3,50,4,-250,1,50,4,50,3,100,2,100,2,50,3,50,4,50,3,100,2,100,2,50,4,0,3,50,4,0,3,-200,4,0,3,100,1,100,2,100,2,50,4,50,3,50,4,0,3,50,4,100,2,100,2,-200,4,100,1,0,3,50,4,50,3,100,2,100,2,50,4,50,3,50,4,50,3,100,2,100,2,50,4,0,3,-100,1,50,4,50,3,-1150,2,50,4,50,3,50,4,0,3,100,1,100,2,100,2,50,4,0,3,-50,1,Wetzels
Subj_67,-200,4,50,4,100,2,100,2,-50,1,0,3,50,3,50,3,50,3,0,3,100,2,50,4,-200,1,100,1,0,3,0,3,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,50,4,100,1,0,3,50,3,100,2,50,4,50,4,50,4,50,4,50,4,100,1,-250,1,100,1,100,1,-100,1,-150,1,100,1,-200,1,-50,1,100,1,50,3,100,2,50,4,-250,1,100,1,0,3,0,3,0,3,50,3,100,2,50,4,-150,1,-100,1,100,1,0,3,50,3,50,3,100,2,50,4,100,1,0,3,50,3,100,2,50,4,100,1,0,3,0,3,0,3,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,-200,4,50,4,50,4,100,1,-200,1,-150,1,-100,1,-250,1,-50,1,100,1,0,3,50,3,50,3,0,3,50,3,50,3,50,3,50,3,100,2,100,2,100,2,100,2,0,3,50,3,0,3,0,3,0,3,0,3,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,100,2,50,3,0,3,0,3,50,3,50,3,50,3,50,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,100,2,50,4,100,1,0,3,50,3,0,3,0,3,0,3,100,2,Wetzels
Subj_68,50,3,50,3,0,3,50,4,100,2,100,1,50,4,100,2,100,1,-1150,2,50,3,50,4,-250,1,50,3,50,4,50,4,100,2,0,3,100,2,100,1,100,2,-200,4,100,1,100,2,-50,1,50,3,50,4,-200,1,100,2,100,2,0,3,100,2,100,1,50,4,100,2,0,3,50,4,100,2,100,2,50,4,100,2,-150,1,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,0,3,100,2,100,2,100,2,-100,1,50,4,50,4,50,4,100,2,-1150,2,50,3,0,3,100,1,-100,1,50,4,50,3,-150,1,50,4,100,2,100,2,50,4,50,4,100,2,100,2,100,2,100,2,-200,4,0,3,100,1,100,2,100,2,-1150,2,-200,1,50,3,50,4,50,4,50,4,100,2,100,2,100,2,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,0,3,100,1,100,1,-250,1,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,-200,4,100,2,100,2,-1150,2,-50,1,100,1,50,4,50,3,100,2,-200,1,50,4,0,3,100,2,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,Wetzels
Subj_69,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,3,100,2,100,1,100,1,-250,1,-100,1,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,100,2,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,50,4,50,4,100,2,50,4,50,4,100,2,50,4,50,4,-200,4,50,4,50,4,100,2,50,4,100,2,50,4,100,2,50,4,50,4,100,2,50,4,50,4,-200,4,-1150,2,50,4,50,4,50,4,50,4,50,4,100,2,100,2,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,50,4,50,4,50,4,100,2,-1150,2,50,4,-200,4,50,4,50,4,50,4,-200,4,50,4,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,50,4,50,4,50,4,50,4,100,2,-200,4,50,4,50,4,50,4,50,4,50,4,100,2,-200,4,50,4,Wetzels
Subj_70,100,2,-50,1,100,2,50,3,-200,4,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,0,3,-100,1,50,4,100,2,0,3,100,1,100,2,-200,1,100,2,100,2,100,2,100,2,50,4,100,2,100,2,100,2,-1150,2,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,1,100,1,-250,1,50,4,50,4,-200,4,100,1,-150,1,100,1,50,3,0,3,50,3,50,3,0,3,50,3,50,4,-200,1,100,1,-100,1,50,4,50,4,50,4,-200,4,50,4,50,4,0,3,100,2,50,3,0,3,50,4,50,4,50,4,-150,1,-250,1,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,0,3,50,3,50,4,50,4,50,4,50,4,50,4,0,3,0,3,0,3,50,3,50,3,50,3,0,3,0,3,50,3,0,3,50,4,0,3,50,3,0,3,50,3,50,3,50,3,50,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,Wetzels
Subj_71,50,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,100,2,-1150,2,100,2,100,1,100,1,100,1,-50,1,-100,1,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,0,3,0,3,50,3,100,1,0,3,50,3,50,3,0,3,50,3,50,3,0,3,50,3,50,4,50,3,0,3,100,2,50,3,0,3,50,3,0,3,50,3,50,4,0,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,50,3,50,4,50,3,50,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,0,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,50,4,50,4,50,4,50,4,50,4,-200,4,-250,1,-200,1,-150,1,50,3,0,3,0,3,50,3,0,3,0,3,0,3,50,3,50,4,50,4,50,3,50,4,0,3,50,3,50,3,50,3,0,3,50,4,0,3,0,3,50,3,0,3,0,3,50,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,-200,4,50,4,50,4,100,2,100,2,100,2,50,3,50,3,0,3,0,3,0,3,100,2,100,2,50,3,0,3,50,3,Wetzels
Subj_72,100,2,100,2,50,4,-200,1,50,3,100,2,100,2,100,2,100,1,100,2,-50,1,100,2,100,2,50,4,100,1,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,100,1,100,1,-150,1,-100,1,100,1,-250,1,-250,1,-150,1,100,1,100,1,-50,1,-200,1,50,4,50,4,-1150,2,100,2,100,2,-1150,2,100,2,100,2,100,2,-100,1,100,1,0,3,50,3,100,2,100,2,100,2,50,4,50,4,-200,4,100,1,100,1,0,3,50,3,0,3,100,2,100,1,-100,1,100,1,-150,1,100,2,-1150,2,50,3,50,3,0,3,100,2,100,2,100,2,100,1,100,2,-50,1,0,3,0,3,0,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,50,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,Wetzels
Subj_73,-250,1,100,1,100,1,-50,1,100,1,-150,1,100,1,-200,1,-100,1,100,1,100,1,100,1,-150,1,-100,1,-200,1,-250,1,100,1,100,1,-1150,2,100,2,100,2,100,2,50,3,50,3,50,3,0,3,0,3,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,1,100,2,0,3,50,4,-50,1,100,2,50,3,100,1,-200,4,100,2,-50,1,0,3,-250,1,50,4,50,3,-150,1,100,2,0,3,100,1,-100,1,-200,1,100,1,100,1,100,1,100,1,-200,1,100,2,50,3,50,4,0,3,100,1,0,3,100,1,50,3,-50,1,50,3,100,2,100,2,100,2,100,2,-1150,2,50,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,1,100,2,100,2,-100,1,100,2,100,2,100,2,-1150,2,-250,1,100,2,100,2,100,2,-1150,2,100,1,-150,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,100,2,50,4,100,2,-200,4,50,4,50,4,50,4,100,2,100,2,0,3,50,3,100,2,100,2,100,2,100,2,100,2,0,3,50,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,Wetzels
Subj_74,100,2,100,2,100,2,100,2,100,2,50,4,0,3,-150,1,100,2,100,2,-1150,2,50,4,0,3,50,4,50,4,50,4,100,2,-200,4,-100,1,100,1,100,1,-50,1,100,1,100,1,100,1,-200,1,-250,1,100,1,100,1,100,1,-100,1,0,3,0,3,50,3,50,3,0,3,50,3,50,3,50,3,50,3,50,3,100,2,50,4,100,2,0,3,100,2,100,2,-150,1,50,4,0,3,0,3,100,1,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,3,50,3,50,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,-200,1,-50,1,100,1,-250,1,0,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,100,2,100,2,100,2,100,2,100,2,-1150,2,0,3,100,2,100,2,100,2,100,2,100,2,0,3,50,3,100,2,100,2,-1150,2,0,3,50,3,0,3,50,3,50,3,50,3,0,3,Wetzels
Subj_75,50,3,100,1,0,3,-100,1,50,4,-200,4,100,2,0,3,100,2,-1150,2,-200,1,0,3,100,2,50,4,100,1,50,3,100,2,50,4,100,1,0,3,100,2,50,4,100,1,50,3,-50,1,100,2,50,4,0,3,-150,1,100,2,100,2,100,2,50,4,100,2,50,3,100,2,50,4,50,3,100,2,100,2,50,4,100,2,100,2,50,4,-1150,2,100,1,-250,1,0,3,100,2,100,2,100,2,100,2,50,4,50,4,-200,4,100,2,100,2,100,2,0,3,100,2,100,2,50,4,50,4,50,3,50,4,100,2,100,2,50,4,0,3,50,3,0,3,50,4,0,3,100,2,-1150,2,50,4,100,2,100,2,100,2,100,2,-50,1,100,2,-1150,2,50,4,50,3,50,3,50,3,100,2,100,2,50,3,0,3,100,2,50,3,50,3,100,2,50,3,50,3,100,2,0,3,0,3,0,3,50,4,50,4,0,3,50,4,0,3,50,4,0,3,50,4,-200,4,0,3,100,2,100,2,100,2,50,3,0,3,50,4,50,4,50,3,0,3,50,4,50,4,50,4,50,3,-200,4,50,3,50,3,0,3,50,3,0,3,0,3,50,4,50,4,50,3,50,3,50,4,50,3,50,3,0,3,50,4,50,4,0,3,0,3,50,4,50,4,50,4,-200,4,50,3,0,3,50,4,Wetzels
Subj_76,100,1,0,3,-50,1,50,4,100,2,50,3,-200,1,100,2,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,-200,4,50,3,0,3,100,2,-1150,2,-150,1,50,3,0,3,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,-200,4,50,3,0,3,50,4,50,4,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,-1150,2,50,3,0,3,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,-1150,2,-200,4,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,-200,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,0,3,50,4,50,3,50,4,0,3,100,1,50,4,100,1,50,4,100,1,50,4,-100,1,100,2,50,4,100,2,50,4,-1150,2,50,3,50,4,100,1,50,4,-250,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-200,4,100,2,-200,1,100,2,50,4,100,2,50,4,50,3,50,4,0,3,50,4,50,4,50,4,50,4,-200,4,-1150,2,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,Wetzels
Subj_77,100,1,-200,1,-100,1,100,1,100,1,100,1,-250,1,-50,1,-150,1,100,1,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,3,0,3,100,2,-1150,2,100,2,100,2,100,2,0,3,50,3,50,4,50,4,50,4,100,2,0,3,100,1,50,4,100,2,0,3,100,1,-200,4,100,2,50,3,100,1,50,4,100,2,0,3,100,1,-200,4,100,2,50,3,100,1,50,4,50,3,50,4,0,3,100,2,-100,1,50,4,50,3,50,4,-250,1,50,4,100,2,0,3,50,4,-150,1,50,3,50,4,0,3,-200,1,50,4,50,3,-50,1,50,4,-200,1,0,3,50,4,100,2,-250,1,50,4,50,3,100,2,50,4,-200,4,50,3,50,4,50,4,-100,1,100,2,0,3,50,4,50,4,0,3,50,4,-50,1,50,4,50,3,50,4,-1150,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,1,50,4,50,4,100,2,50,4,-150,1,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,1,50,4,100,2,50,4,100,1,50,4,50,4,100,1,-200,4,50,4,50,4,50,4,100,1,50,4,50,4,50,4,-50,1,-200,4,50,4,50,4,50,4,50,4,Wetzels
Subj_78,50,4,100,1,0,3,100,2,50,4,50,4,-50,1,0,3,100,2,50,4,100,2,50,4,100,2,-1150,2,50,4,100,1,-150,1,100,1,100,2,-200,4,50,4,100,2,50,3,50,4,100,2,100,2,100,2,50,4,-200,1,100,2,50,4,50,3,50,3,50,4,100,2,100,2,50,4,50,4,0,3,50,3,50,4,100,1,50,4,-100,1,100,1,-250,1,100,1,-200,1,100,2,50,4,100,2,50,4,-200,4,50,4,100,2,100,2,100,2,-1150,2,0,3,50,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,-50,1,50,4,50,4,-200,4,0,3,100,2,100,2,100,2,50,4,100,2,100,2,-1150,2,50,4,100,2,100,2,50,4,-150,1,50,4,50,3,50,4,50,4,-200,4,0,3,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,100,1,-250,1,50,4,50,4,100,1,-100,1,100,1,100,1,-50,1,-150,1,100,1,100,1,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,Wetzels
Subj_79,50,4,0,3,-250,1,50,4,100,2,100,2,100,2,100,2,50,4,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,50,3,-150,1,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,100,2,100,2,50,4,50,4,50,4,100,2,100,2,-200,4,0,3,100,1,100,1,100,1,100,2,100,1,50,4,50,4,100,2,50,4,-50,1,50,4,50,4,50,4,-200,4,-200,1,100,2,100,2,50,4,50,4,0,3,0,3,50,4,100,2,50,3,50,3,50,3,100,2,0,3,100,2,0,3,0,3,0,3,50,3,50,3,0,3,0,3,50,4,50,3,-100,1,50,3,50,3,50,3,50,3,0,3,100,2,0,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,0,3,-1150,2,100,1,50,3,0,3,50,3,50,3,0,3,100,1,50,3,50,3,0,3,50,3,50,3,0,3,0,3,-200,1,100,2,0,3,50,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,0,3,-150,1,0,3,50,3,50,3,0,3,50,3,0,3,50,3,50,3,100,1,0,3,0,3,50,3,0,3,50,3,-250,1,0,3,100,2,0,3,0,3,0,3,50,3,0,3,50,3,50,3,100,1,50,3,0,3,50,3,0,3,0,3,Wetzels
Subj_80,100,2,50,4,-50,1,50,3,0,3,50,4,100,1,100,2,0,3,-150,1,50,4,50,4,50,4,100,2,100,2,100,2,100,2,-250,1,0,3,100,2,100,2,100,2,-1150,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-100,1,50,3,0,3,0,3,50,3,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,-200,4,50,4,50,4,50,3,0,3,0,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,50,3,50,3,50,3,0,3,50,3,0,3,0,3,50,3,0,3,0,3,0,3,0,3,0,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,Wetzels
Subj_81,50,3,100,2,50,4,50,4,50,4,50,4,50,3,100,2,100,2,100,2,100,2,100,2,-1150,2,50,3,50,4,-100,1,100,2,100,2,100,2,-1150,2,0,3,50,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,50,4,-200,1,50,4,50,4,50,4,-200,4,50,3,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,1,100,1,-150,1,-200,4,0,3,50,3,50,3,100,2,100,2,100,2,100,2,100,1,100,2,100,2,100,2,100,2,-250,1,100,2,100,2,100,2,100,2,100,1,-1150,2,50,4,100,2,100,2,100,2,100,2,100,2,0,3,50,3,50,4,-50,1,0,3,100,2,100,2,100,2,100,2,50,4,100,1,100,2,100,2,100,2,100,2,100,1,50,4,-250,1,-1150,2,-100,1,-150,1,100,1,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,50,4,50,3,50,4,50,3,100,2,100,2,100,2,100,2,-50,1,100,2,100,2,100,2,50,4,50,4,100,2,100,2,100,2,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,100,2,50,4,50,3,100,2,50,4,50,3,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,-1150,2,100,2,100,2,Wetzels
Subj_82,50,4,50,4,50,4,50,4,0,3,-250,1,100,2,-1150,2,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,100,1,-50,1,100,1,50,4,100,1,100,1,50,4,100,1,-150,1,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,0,3,50,4,50,4,50,4,50,4,50,4,-200,1,50,4,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,-1150,2,100,2,100,2,50,3,0,3,50,4,-100,1,50,4,50,4,50,4,50,4,50,4,100,2,100,2,50,4,50,4,50,4,50,4,100,2,100,2,50,4,50,4,50,4,100,2,100,2,50,4,50,4,50,4,-200,4,100,2,100,2,50,4,50,4,100,2,100,2,50,4,50,4,-200,4,100,2,-1150,2,50,4,50,4,100,2,100,2,100,2,50,4,50,4,50,4,100,2,100,2,100,2,50,4,50,4,50,4,100,2,-1150,2,50,4,50,4,100,1,100,1,50,4,100,1,-200,4,100,1,-250,1,100,2,100,2,50,4,50,4,100,2,100,2,50,4,50,4,0,3,-150,1,Wetzels
